Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
Daniel Pavlicek,ROAD_BIKING,08-07-2018,07:00:03,08:25:18,172.22,149,20.4,57.7,02:56,01:02,6472,32,,,,,3895,3895,,178.0,65.0,180,55,55,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,06:04:38,116,7.1,08:27,,2406,,111133.00,,,
,06:04:39,117,8.4,07:09,,2406,,111135.00,,,
,06:04:40,117,9.6,06:15,,2406,,111138.00,,,
,06:04:41,118,10.8,05:33,,2406,,111142.00,,,
,06:04:42,119,11.3,05:19,,2406,,111146.00,,,
,06:04:43,120,11.5,05:13,,2406,,111150.00,,,
,06:04:44,120,11.5,05:13,,2406,,111154.00,,,
,06:04:45,121,11.8,05:05,,2406,,111158.00,,,
,06:04:46,122,12.0,05:00,,2406,,111162.00,,,
,06:04:47,122,12.3,04:53,,2406,,111166.00,,,
,06:04:48,123,12.5,04:48,,2406,,111170.00,,,
,06:04:49,123,12.7,04:43,,2406,,111173.00,,,
,06:04:50,123,13.0,04:37,,2406,,111177.00,,,
,06:04:51,123,13.4,04:29,,2407,,111181.00,,,
,06:04:52,123,13.5,04:27,,2407,,111185.00,,,
,06:04:53,123,13.8,04:21,,2407,,111189.00,,,
,06:04:54,124,14.1,04:15,,2407,,111193.00,,,
,06:04:55,124,14.3,04:12,,2407,,111197.00,,,
,06:04:56,124,14.3,04:12,,2407,,111202.00,,,
,06:04:57,124,14.6,04:07,,2407,,111206.00,,,
,06:04:58,124,15.0,04:00,,2407,,111210.00,,,
,06:04:59,124,15.5,03:52,,2407,,111215.00,,,
,06:05:00,124,16.7,03:36,,2407,,111219.00,,,
,06:05:01,124,17.8,03:22,,2407,,111224.00,,,
,06:05:02,125,18.7,03:13,,2407,,111230.00,,,
,06:05:03,125,19.6,03:04,,2407,,111236.00,,,
,06:05:04,125,19.8,03:02,,2407,,111242.00,,,
,06:05:05,126,19.3,03:07,,2407,,111247.00,,,
,06:05:06,126,19.1,03:08,,2407,,111253.00,,,
,06:05:07,126,19.2,03:08,,2407,,111259.00,,,
,06:05:08,127,18.9,03:10,,2407,,111265.00,,,
,06:05:09,126,18.9,03:10,,2407,,111270.00,,,
,06:05:10,126,19.1,03:08,,2407,,111275.00,,,
,06:05:11,127,19.1,03:08,,2407,,111281.00,,,
,06:05:12,127,18.9,03:10,,2407,,111286.00,,,
,06:05:13,128,18.7,03:13,,2407,,111291.00,,,
,06:05:14,128,18.4,03:16,,2407,,111296.00,,,
,06:05:15,129,18.4,03:16,,2407,,111301.00,,,
,06:05:16,129,17.9,03:21,,2407,,111306.00,,,
,06:05:17,129,18.3,03:17,,2407,,111311.00,,,
,06:05:18,129,19.0,03:09,,2407,,111317.00,,,
,06:05:19,128,19.8,03:02,,2407,,111322.00,,,
,06:05:20,128,20.6,02:55,,2407,,111328.00,,,
,06:05:21,127,21.9,02:44,,2406,,111334.00,,,
,06:05:22,126,23.1,02:36,,2406,,111340.00,,,
,06:05:23,125,24.0,02:30,,2405,,111347.00,,,
,06:05:24,125,25.1,02:23,,2405,,111355.00,,,
,06:05:25,125,25.8,02:20,,2404,,111363.00,,,
,06:05:26,124,26.3,02:17,,2404,,111371.00,,,
,06:05:27,124,26.9,02:14,,2402,,111379.00,,,
,06:05:28,124,27.7,02:10,,2402,,111388.00,,,
,06:05:29,124,28.6,02:06,,2401,,111396.00,,,
,06:05:30,123,29.5,02:02,,2401,,111405.00,,,
,06:05:31,122,30.6,01:58,,2400,,111414.00,,,
,06:05:32,122,31.8,01:53,,2400,,111424.00,,,
,06:05:33,122,32.8,01:50,,2398,,111433.00,,,
,06:05:34,122,33.5,01:47,,2398,,111443.00,,,
,06:05:35,121,33.6,01:47,,2397,,111453.00,,,
,06:05:36,121,33.3,01:48,,2397,,111463.00,,,
,06:05:37,121,32.4,01:51,,2397,,111472.00,,,
,06:05:38,121,31.5,01:54,,2396,,111481.00,,,
,06:05:39,121,30.5,01:58,,2396,,111490.00,,,
,06:05:40,121,29.6,02:02,,2396,,111498.00,,,
,06:05:41,120,28.8,02:05,,2396,,111506.00,,,
,06:05:42,120,28.1,02:08,,2396,,111513.00,,,
,06:05:43,120,27.8,02:09,,2396,,111519.00,,,
,06:05:44,120,27.8,02:09,,2396,,111527.00,,,
,06:05:45,120,27.7,02:10,,2396,,111534.00,,,
,06:05:46,120,27.7,02:10,,2396,,111541.00,,,
,06:05:47,121,27.8,02:09,,2396,,111548.00,,,
,06:05:48,121,28.1,02:08,,2396,,111555.00,,,
,06:05:49,121,28.1,02:08,,2396,,111563.00,,,
,06:05:50,121,27.7,02:10,,2395,,111571.00,,,
,06:05:51,121,26.9,02:14,,2395,,111578.00,,,
,06:05:52,121,26.1,02:18,,2395,,111585.00,,,
,06:05:53,119,25.5,02:21,,2395,,111592.00,,,
,06:05:54,119,25.0,02:24,,2395,,111599.00,,,
,06:05:55,119,24.6,02:26,,2395,,111606.00,,,
,06:05:56,120,24.2,02:29,,2395,,111612.00,,,
,06:05:57,119,24.0,02:30,,2395,,111618.00,,,
,06:05:58,119,23.8,02:31,,2395,,111624.00,,,
,06:05:59,119,23.7,02:32,,2395,,111629.00,,,
,06:06:00,118,23.5,02:33,,2395,,111636.00,,,
,06:06:01,118,23.5,02:33,,2395,,111642.00,,,
,06:06:02,118,23.7,02:32,,2394,,111648.00,,,
,06:06:03,117,24.2,02:29,,2393,,111653.00,,,
,06:06:04,117,24.6,02:26,,2393,,111660.00,,,
,06:06:05,117,24.4,02:28,,2392,,111667.00,,,
,06:06:06,117,24.1,02:29,,2392,,111673.00,,,
,06:06:07,118,24.5,02:27,,2391,,111679.00,,,
,06:06:08,118,26.6,02:15,,2391,,111686.00,,,
,06:06:09,118,29.1,02:04,,2389,,111695.00,,,
,06:06:10,118,31.0,01:56,,2389,,111704.00,,,
,06:06:11,118,31.9,01:53,,2387,,111713.00,,,
,06:06:12,118,32.9,01:49,,2387,,111723.00,,,
,06:06:13,118,33.9,01:46,,2385,,111733.00,,,
,06:06:14,118,34.6,01:44,,2385,,111744.00,,,
,06:06:15,118,34.8,01:43,,2383,,111755.00,,,
,06:06:16,117,35.1,01:43,,2383,,111766.00,,,
,06:06:17,117,35.2,01:42,,2380,,111777.00,,,
,06:06:18,117,35.2,01:42,,2380,,111786.00,,,
,06:06:19,117,34.3,01:45,,2378,,111796.00,,,
,06:06:20,117,33.0,01:49,,2378,,111805.00,,,
,06:06:21,117,31.5,01:54,,2376,,111814.00,,,
,06:06:22,117,30.9,01:57,,2376,,111821.00,,,
,06:06:23,117,31.4,01:55,,2374,,111828.00,,,
,06:06:24,117,33.1,01:49,,2374,,111836.00,,,
,06:06:25,117,35.1,01:43,,2372,,111845.00,,,
,06:06:26,117,37.1,01:37,,2372,,111854.00,,,
,06:06:27,116,39.1,01:32,,2370,,111862.00,,,
,06:06:28,116,41.2,01:27,,2370,,111873.00,,,
,06:06:29,117,43.2,01:23,,2367,,111886.00,,,
,06:06:30,117,44.8,01:20,,2367,,111901.00,,,
,06:06:31,117,46.1,01:18,,2365,,111916.00,,,
,06:06:32,117,47.1,01:16,,2365,,111931.00,,,
,06:06:33,118,47.9,01:15,,2362,,111946.00,,,
,06:06:34,117,48.3,01:15,,2362,,111960.00,,,
,06:06:35,117,48.5,01:14,,2360,,111975.00,,,
,06:06:36,117,48.6,01:14,,2360,,111989.00,,,
,06:06:37,117,48.2,01:15,,2357,,112003.00,,,
,06:06:38,118,47.0,01:17,,2357,,112016.00,,,
,06:06:39,118,45.6,01:19,,2355,,112028.00,,,
,06:06:40,118,44.9,01:20,,2355,,112041.00,,,
,06:06:41,118,45.0,01:20,,2352,,112052.00,,,
,06:06:42,118,45.6,01:19,,2352,,112065.00,,,
,06:06:43,118,46.1,01:18,,2349,,112077.00,,,
,06:06:44,118,46.7,01:17,,2349,,112090.00,,,
,06:06:45,118,47.2,01:16,,2347,,112102.00,,,
,06:06:46,118,47.3,01:16,,2346,,112115.00,,,
,06:06:47,118,47.0,01:17,,2346,,112128.00,,,
,06:06:48,117,46.6,01:17,,2346,,112142.00,,,
,06:06:49,117,46.0,01:18,,2346,,112155.00,,,
,06:06:50,117,45.0,01:20,,2345,,112167.00,,,
,06:06:51,118,43.7,01:22,,2345,,112179.00,,,
,06:06:52,118,42.3,01:25,,2345,,112190.00,,,
,06:06:53,118,41.3,01:27,,2345,,112201.00,,,
,06:06:54,118,40.7,01:28,,2344,,112211.00,,,
,06:06:55,118,40.6,01:29,,2344,,112221.00,,,
,06:06:56,118,40.5,01:29,,2344,,112232.00,,,
,06:06:57,118,40.4,01:29,,2344,,112242.00,,,
,06:06:58,118,40.2,01:30,,2343,,112252.00,,,
,06:06:59,118,40.1,01:30,,2343,,112262.00,,,
,06:07:00,118,39.7,01:31,,2343,,112273.00,,,
,06:07:01,118,39.3,01:32,,2343,,112283.00,,,
,06:07:02,118,38.9,01:33,,2343,,112294.00,,,
,06:07:03,118,38.6,01:33,,2343,,112305.00,,,
,06:07:04,118,38.4,01:34,,2342,,112316.00,,,
,06:07:05,118,38.3,01:34,,2342,,112326.00,,,
,06:07:06,118,38.3,01:34,,2341,,112337.00,,,
,06:07:07,118,38.5,01:34,,2341,,112347.00,,,
,06:07:08,118,38.6,01:33,,2341,,112358.00,,,
,06:07:09,118,38.7,01:33,,2341,,112368.00,,,
,06:07:10,118,38.7,01:33,,2341,,112379.00,,,
,06:07:11,118,38.7,01:33,,2341,,112390.00,,,
,06:07:12,118,38.9,01:33,,2341,,112400.00,,,
,06:07:13,74,39.3,01:32,,2341,,112411.00,,,
,06:07:14,85,39.6,01:31,,2339,,112423.00,,,
,06:07:15,98,39.8,01:30,,2339,,112434.00,,,
,06:07:16,103,39.6,01:31,,2339,,112445.00,,,
,06:07:17,104,39.3,01:32,,2339,,112456.00,,,
,06:07:18,104,38.8,01:33,,2339,,112466.00,,,
,06:07:19,104,38.2,01:34,,2339,,112477.00,,,
,06:07:20,108,37.5,01:36,,2339,,112487.00,,,
,06:07:21,113,36.9,01:38,,2339,,112497.00,,,
,06:07:22,113,36.4,01:39,,2338,,112507.00,,,
,06:07:23,113,36.0,01:40,,2338,,112516.00,,,
,06:07:24,113,35.6,01:41,,2338,,112525.00,,,
,06:07:25,113,35.4,01:42,,2338,,112535.00,,,
,06:07:26,113,35.6,01:41,,2338,,112544.00,,,
,06:07:27,115,35.9,01:40,,2338,,112553.00,,,
,06:07:28,120,36.2,01:39,,2337,,112563.00,,,
,06:07:29,120,36.2,01:39,,2337,,112573.00,,,
,06:07:30,120,36.2,01:39,,2337,,112584.00,,,
,06:07:31,121,35.9,01:40,,2337,,112594.00,,,
,06:07:32,122,35.5,01:41,,2337,,112603.00,,,
,06:07:33,122,35.0,01:43,,2337,,112613.00,,,
,06:07:34,122,34.7,01:44,,2337,,112623.00,,,
,06:07:35,123,34.4,01:45,,2337,,112632.00,,,
,06:07:36,123,34.2,01:45,,2337,,112641.00,,,
,06:07:37,124,33.9,01:46,,2337,,112650.00,,,
,06:07:38,124,33.6,01:47,,2337,,112659.00,,,
,06:07:39,125,33.0,01:49,,2337,,112668.00,,,
,06:07:40,125,32.3,01:51,,2337,,112677.00,,,
,06:07:41,125,31.5,01:54,,2337,,112685.00,,,
,06:07:42,126,30.2,01:59,,2337,,112693.00,,,
,06:07:43,126,28.7,02:05,,2338,,112700.00,,,
,06:07:44,126,27.3,02:12,,2338,,112706.00,,,
,06:07:45,127,26.7,02:15,,2338,,112712.00,,,
,06:07:46,127,26.5,02:16,,2338,,112718.00,,,
,06:07:47,127,26.5,02:16,,2338,,112725.00,,,
,06:07:48,127,26.5,02:16,,2338,,112730.00,,,
,06:07:49,127,26.5,02:16,,2338,,112735.00,,,
,06:07:50,128,26.4,02:16,,2338,,112742.00,,,
,06:07:51,128,26.2,02:17,,2338,,112749.00,,,
,06:07:52,129,26.1,02:18,,2338,,112757.00,,,
,06:07:53,129,26.1,02:18,,2338,,112765.00,,,
,06:07:54,130,25.9,02:19,,2338,,112771.00,,,
,06:07:55,130,25.7,02:20,,2338,,112777.00,,,
,06:07:56,130,25.5,02:21,,2338,,112783.00,,,
,06:07:57,131,25.7,02:20,,2339,,112789.00,,,
,06:07:58,131,26.1,02:18,,2339,,112796.00,,,
,06:07:59,131,26.1,02:18,,2339,,112802.00,,,
,06:08:00,132,25.2,02:23,,2339,,112808.00,,,
,06:08:01,133,23.5,02:33,,2339,,112812.00,,,
,06:08:02,133,22.1,02:43,,2339,,112818.00,,,
,06:08:03,133,21.4,02:48,,2339,,112824.00,,,
,06:08:04,133,21.7,02:46,,2339,,112830.00,,,
,06:08:05,134,22.4,02:41,,2339,,112835.00,,,
,06:08:06,134,23.8,02:31,,2339,,112839.00,,,
,06:08:07,134,25.2,02:23,,2339,,112846.00,,,
,06:08:08,135,26.4,02:16,,2339,,112853.00,,,
,06:08:09,135,27.3,02:12,,2339,,112860.00,,,
,06:08:10,135,27.8,02:09,,2339,,112868.00,,,
,06:08:11,135,28.1,02:08,,2338,,112877.00,,,
,06:08:12,135,28.0,02:09,,2338,,112886.00,,,
,06:08:13,135,27.9,02:09,,2338,,112895.00,,,
,06:08:14,134,27.8,02:09,,2338,,112903.00,,,
,06:08:15,134,27.6,02:10,,2338,,112911.00,,,
,06:08:16,134,26.9,02:14,,2338,,112918.00,,,
,06:08:17,134,26.1,02:18,,2338,,112926.00,,,
,06:08:18,134,25.6,02:21,,2338,,112932.00,,,
,06:08:19,134,25.2,02:23,,2338,,112939.00,,,
,06:08:20,133,25.0,02:24,,2337,,112946.00,,,
,06:08:21,133,24.9,02:25,,2337,,112952.00,,,
,06:08:22,133,24.9,02:25,,2336,,112959.00,,,
,06:08:23,133,25.0,02:24,,2336,,112965.00,,,
,06:08:24,133,25.5,02:21,,2334,,112972.00,,,
,06:08:25,132,26.1,02:18,,2334,,112979.00,,,
,06:08:26,132,27.0,02:13,,2333,,112986.00,,,
,06:08:27,133,27.9,02:09,,2333,,112994.00,,,
,06:08:28,133,29.1,02:04,,2330,,113002.00,,,
,06:08:29,133,30.3,01:59,,2330,,113010.00,,,
,06:08:30,133,31.5,01:54,,2328,,113019.00,,,
,06:08:31,132,32.2,01:52,,2328,,113028.00,,,
,06:08:32,131,32.5,01:51,,2326,,113037.00,,,
,06:08:33,131,32.8,01:50,,2326,,113046.00,,,
,06:08:34,130,33.3,01:48,,2324,,113056.00,,,
,06:08:35,130,34.0,01:46,,2324,,113067.00,,,
,06:08:36,129,34.5,01:44,,2322,,113077.00,,,
,06:08:37,129,34.9,01:43,,2322,,113087.00,,,
,06:08:38,128,35.0,01:43,,2320,,113097.00,,,
,06:08:39,127,35.2,01:42,,2320,,113107.00,,,
,06:08:40,126,36.0,01:40,,2318,,113117.00,,,
,06:08:41,126,37.1,01:37,,2318,,113128.00,,,
,06:08:42,125,38.1,01:34,,2316,,113139.00,,,
,06:08:43,124,38.6,01:33,,2316,,113150.00,,,
,06:08:44,124,38.7,01:33,,2313,,113161.00,,,
,06:08:45,124,38.7,01:33,,2313,,113171.00,,,
,06:08:46,124,38.4,01:34,,2311,,113182.00,,,
,06:08:47,124,37.7,01:35,,2311,,113193.00,,,
,06:08:48,123,36.6,01:38,,2309,,113203.00,,,
,06:08:49,122,35.4,01:42,,2309,,113213.00,,,
,06:08:50,121,33.7,01:47,,2306,,113222.00,,,
,06:08:51,120,31.6,01:54,,2306,,113229.00,,,
,06:08:52,120,29.5,02:02,,2304,,113236.00,,,
,06:08:53,119,27.7,02:10,,2304,,113242.00,,,
,06:08:54,119,26.6,02:15,,2303,,113246.00,,,
,06:08:55,119,26.5,02:16,,2303,,113250.00,,,
,06:08:56,118,27.4,02:11,,2301,,113254.00,,,
,06:08:57,118,28.9,02:05,,2301,,113258.00,,,
,06:08:58,118,30.2,01:59,,2299,,113263.00,,,
,06:08:59,118,31.4,01:55,,2299,,113267.00,,,
,06:09:00,118,32.5,01:51,,2297,,113274.00,,,
,06:09:01,117,33.3,01:48,,2297,,113285.00,,,
,06:09:02,117,33.6,01:47,,2295,,113297.00,,,
,06:09:03,117,33.2,01:48,,2294,,113308.00,,,
,06:09:04,117,31.8,01:53,,2294,,113318.00,,,
,06:09:05,118,30.0,02:00,,2292,,113324.00,,,
,06:09:06,118,28.6,02:06,,2292,,113330.00,,,
,06:09:07,117,29.1,02:04,,2290,,113336.00,,,
,06:09:08,116,30.7,01:57,,2290,,113342.00,,,
,06:09:09,116,33.0,01:49,,2287,,113349.00,,,
,06:09:10,116,35.1,01:43,,2287,,113356.00,,,
,06:09:11,115,37.5,01:36,,2285,,113363.00,,,
,06:09:12,116,39.9,01:30,,2285,,113371.00,,,
,06:09:13,116,42.2,01:25,,2282,,113385.00,,,
,06:09:14,117,44.0,01:22,,2282,,113401.00,,,
,06:09:15,117,45.3,01:19,,2279,,113416.00,,,
,06:09:16,117,46.2,01:18,,2279,,113430.00,,,
,06:09:17,116,46.5,01:17,,2277,,113444.00,,,
,06:09:18,116,46.4,01:18,,2277,,113458.00,,,
,06:09:19,116,45.7,01:19,,2274,,113473.00,,,
,06:09:20,119,44.9,01:20,,2274,,113486.00,,,
,06:09:21,119,44.2,01:21,,2272,,113499.00,,,
,06:09:22,119,43.6,01:23,,2272,,113511.00,,,
,06:09:23,119,43.2,01:23,,2270,,113522.00,,,
,06:09:24,118,43.0,01:24,,2270,,113534.00,,,
,06:09:25,118,42.8,01:24,,2268,,113545.00,,,
,06:09:26,117,42.4,01:25,,2268,,113556.00,,,
,06:09:27,117,41.9,01:26,,2266,,113568.00,,,
,06:09:28,117,41.1,01:28,,2266,,113579.00,,,
,06:09:29,117,40.3,01:29,,2265,,113589.00,,,
,06:09:30,117,39.7,01:31,,2265,,113600.00,,,
,06:09:31,117,38.9,01:33,,2263,,113611.00,,,
,06:09:32,117,38.2,01:34,,2263,,113621.00,,,
,06:09:33,116,37.3,01:37,,2262,,113631.00,,,
,06:09:34,115,36.5,01:39,,2262,,113640.00,,,
,06:09:35,115,35.8,01:41,,2261,,113649.00,,,
,06:09:36,115,35.2,01:42,,2261,,113658.00,,,
,06:09:37,115,34.8,01:43,,2259,,113667.00,,,
,06:09:38,115,34.6,01:44,,2259,,113676.00,,,
,06:09:39,115,34.4,01:45,,2258,,113685.00,,,
,06:09:40,116,33.5,01:47,,2258,,113694.00,,,
,06:09:41,116,31.8,01:53,,2256,,113702.00,,,
,06:09:42,115,29.7,02:01,,2256,,113709.00,,,
,06:09:43,115,27.9,02:09,,2255,,113715.00,,,
,06:09:44,115,27.2,02:12,,2255,,113721.00,,,
,06:09:45,115,27.7,02:10,,2254,,113727.00,,,
,06:09:46,115,28.5,02:06,,2254,,113734.00,,,
,06:09:47,116,29.6,02:02,,2252,,113739.00,,,
,06:09:48,116,30.5,01:58,,2251,,113744.00,,,
,06:09:49,116,31.5,01:54,,2251,,113751.00,,,
,06:09:50,117,32.3,01:51,,2249,,113762.00,,,
,06:09:51,117,32.4,01:51,,2249,,113771.00,,,
,06:09:52,117,31.9,01:53,,2248,,113779.00,,,
,06:09:53,117,31.1,01:56,,2248,,113788.00,,,
,06:09:54,117,30.0,02:00,,2247,,113798.00,,,
,06:09:55,116,28.7,02:05,,2247,,113807.00,,,
,06:09:56,116,28.0,02:09,,2246,,113814.00,,,
,06:09:57,116,28.4,02:07,,2246,,113819.00,,,
,06:09:58,116,29.6,02:02,,2244,,113826.00,,,
,06:09:59,116,31.2,01:55,,2244,,113834.00,,,
,06:10:00,116,32.9,01:49,,2242,,113842.00,,,
,06:10:01,116,34.8,01:43,,2242,,113848.00,,,
,06:10:02,116,36.3,01:39,,2240,,113857.00,,,
,06:10:03,115,37.2,01:37,,2240,,113868.00,,,
,06:10:04,115,37.4,01:36,,2238,,113880.00,,,
,06:10:05,115,37.0,01:37,,2238,,113891.00,,,
,06:10:06,115,36.1,01:40,,2237,,113900.00,,,
,06:10:07,115,34.9,01:43,,2237,,113910.00,,,
,06:10:08,116,33.4,01:48,,2235,,113921.00,,,
,06:10:09,115,31.4,01:55,,2235,,113929.00,,,
,06:10:10,114,29.1,02:04,,2234,,113937.00,,,
,06:10:11,113,26.6,02:15,,2234,,113942.00,,,
,06:10:12,112,24.6,02:26,,2233,,113945.00,,,
,06:10:13,112,23.1,02:36,,2233,,113948.00,,,
,06:10:14,112,22.2,02:42,,2233,,113951.00,,,
,06:10:15,111,22.2,02:42,,2233,,113953.00,,,
,06:10:16,112,23.2,02:35,,2232,,113953.00,,,
,06:10:17,113,24.9,02:25,,2232,,113954.00,,,
,06:10:18,114,26.5,02:16,,2232,,113959.00,,,
,06:10:19,114,27.9,02:09,,2232,,113966.00,,,
,06:10:20,114,29.0,02:04,,2231,,113974.00,,,
,06:10:21,114,29.7,02:01,,2231,,113984.00,,,
,06:10:22,114,30.0,02:00,,2231,,113994.00,,,
,06:10:23,114,29.9,02:00,,2231,,114004.00,,,
,06:10:24,114,29.4,02:02,,2231,,114014.00,,,
,06:10:25,124,28.2,02:08,,2231,,114022.00,,,
,06:10:26,124,26.6,02:15,,2231,,114029.00,,,
,06:10:27,124,25.2,02:23,,2231,,114035.00,,,
,06:10:28,123,24.3,02:28,,2231,,114040.00,,,
,06:10:29,123,24.0,02:30,,2231,,114046.00,,,
,06:10:30,123,24.2,02:29,,2231,,114051.00,,,
,06:10:31,123,24.9,02:25,,2231,,114054.00,,,
,06:10:32,123,25.9,02:19,,2231,,114059.00,,,
,06:10:33,129,26.7,02:15,,2231,,114067.00,,,
,06:10:34,129,27.1,02:13,,2231,,114075.00,,,
,06:10:35,129,27.3,02:12,,2231,,114082.00,,,
,06:10:36,128,27.4,02:11,,2231,,114089.00,,,
,06:10:37,128,27.5,02:11,,2231,,114097.00,,,
,06:10:38,127,27.3,02:12,,2231,,114106.00,,,
,06:10:39,127,27.0,02:13,,2231,,114115.00,,,
,06:10:40,127,26.6,02:15,,2231,,114122.00,,,
,06:10:41,126,26.2,02:17,,2231,,114128.00,,,
,06:10:42,126,26.2,02:17,,2231,,114134.00,,,
,06:10:43,126,26.4,02:16,,2231,,114141.00,,,
,06:10:44,126,27.2,02:12,,2231,,114147.00,,,
,06:10:45,126,28.2,02:08,,2231,,114154.00,,,
,06:10:46,127,29.4,02:02,,2231,,114161.00,,,
,06:10:47,127,30.6,01:58,,2230,,114168.00,,,
,06:10:48,127,31.6,01:54,,2230,,114176.00,,,
,06:10:49,126,32.7,01:50,,2229,,114186.00,,,
,06:10:50,126,33.7,01:47,,2229,,114197.00,,,
,06:10:51,126,34.7,01:44,,2227,,114207.00,,,
,06:10:52,125,35.3,01:42,,2227,,114218.00,,,
,06:10:53,124,35.6,01:41,,2225,,114228.00,,,
,06:10:54,124,35.5,01:41,,2225,,114239.00,,,
,06:10:55,123,35.0,01:43,,2224,,114249.00,,,
,06:10:56,122,33.9,01:46,,2224,,114259.00,,,
,06:10:57,121,32.2,01:52,,2222,,114268.00,,,
,06:10:58,121,30.5,01:58,,2222,,114276.00,,,
,06:10:59,120,28.3,02:07,,2221,,114283.00,,,
,06:11:00,120,25.9,02:19,,2221,,114289.00,,,
,06:11:01,119,23.3,02:35,,2221,,114294.00,,,
,06:11:02,119,21.7,02:46,,2221,,114296.00,,,
,06:11:03,119,21.3,02:49,,2220,,114296.00,,,
,06:11:04,119,21.6,02:47,,2220,,114298.00,,,
,06:11:05,119,22.2,02:42,,2219,,114301.00,,,
,06:11:06,119,23.1,02:36,,2219,,114302.00,,,
,06:11:07,119,24.3,02:28,,2218,,114303.00,,,
,06:11:08,119,25.3,02:22,,2218,,114307.00,,,
,06:11:09,120,26.0,02:18,,2217,,114314.00,,,
,06:11:10,118,26.8,02:14,,2217,,114324.00,,,
,06:11:11,118,28.1,02:08,,2216,,114335.00,,,
,06:11:12,118,29.6,02:02,,2216,,114345.00,,,
,06:11:13,118,31.0,01:56,,2215,,114355.00,,,
,06:11:14,118,31.4,01:55,,2215,,114364.00,,,
,06:11:15,117,31.0,01:56,,2214,,114373.00,,,
,06:11:16,117,29.9,02:00,,2214,,114382.00,,,
,06:11:17,116,28.8,02:05,,2213,,114390.00,,,
,06:11:18,115,28.1,02:08,,2212,,114397.00,,,
,06:11:19,115,28.6,02:06,,2212,,114403.00,,,
,06:11:20,114,30.1,02:00,,2210,,114409.00,,,
,06:11:21,114,31.9,01:53,,2210,,114416.00,,,
,06:11:22,113,34.0,01:46,,2208,,114423.00,,,
,06:11:23,112,35.8,01:41,,2208,,114430.00,,,
,06:11:24,111,36.9,01:38,,2206,,114439.00,,,
,06:11:25,110,37.0,01:37,,2206,,114450.00,,,
,06:11:26,110,36.5,01:39,,2204,,114462.00,,,
,06:11:27,110,36.2,01:39,,2204,,114475.00,,,
,06:11:28,111,36.3,01:39,,2202,,114486.00,,,
,06:11:29,111,36.8,01:38,,2202,,114497.00,,,
,06:11:30,111,36.9,01:38,,2200,,114508.00,,,
,06:11:31,111,36.3,01:39,,2200,,114517.00,,,
,06:11:32,111,34.9,01:43,,2199,,114526.00,,,
,06:11:33,111,33.4,01:48,,2199,,114534.00,,,
,06:11:34,112,32.4,01:51,,2198,,114540.00,,,
,06:11:35,112,32.0,01:53,,2198,,114547.00,,,
,06:11:36,110,31.9,01:53,,2197,,114555.00,,,
,06:11:37,110,31.8,01:53,,2197,,114562.00,,,
,06:11:38,111,32.1,01:52,,2195,,114567.00,,,
,06:11:39,111,32.9,01:49,,2195,,114573.00,,,
,06:11:40,111,34.1,01:46,,2193,,114582.00,,,
,06:11:41,111,35.5,01:41,,2193,,114593.00,,,
,06:11:42,112,37.1,01:37,,2191,,114604.00,,,
,06:11:43,113,38.7,01:33,,2191,,114613.00,,,
,06:11:44,114,39.6,01:31,,2188,,114625.00,,,
,06:11:45,114,40.4,01:29,,2188,,114637.00,,,
,06:11:46,114,40.6,01:29,,2186,,114651.00,,,
,06:11:47,113,40.4,01:29,,2186,,114663.00,,,
,06:11:48,113,39.9,01:30,,2184,,114675.00,,,
,06:11:49,113,39.6,01:31,,2184,,114686.00,,,
,06:11:50,113,39.6,01:31,,2182,,114698.00,,,
,06:11:51,113,39.8,01:30,,2182,,114708.00,,,
,06:11:52,113,40.2,01:30,,2180,,114719.00,,,
,06:11:53,113,40.4,01:29,,2180,,114730.00,,,
,06:11:54,113,40.3,01:29,,2179,,114741.00,,,
,06:11:55,113,40.0,01:30,,2179,,114751.00,,,
,06:11:56,112,39.4,01:31,,2177,,114762.00,,,
,06:11:57,112,38.7,01:33,,2177,,114773.00,,,
,06:11:58,112,38.2,01:34,,2175,,114783.00,,,
,06:11:59,112,37.7,01:35,,2175,,114794.00,,,
,06:12:00,112,36.9,01:38,,2173,,114804.00,,,
,06:12:01,112,36.2,01:39,,2173,,114813.00,,,
,06:12:02,113,35.7,01:41,,2172,,114821.00,,,
,06:12:03,113,35.8,01:41,,2172,,114830.00,,,
,06:12:04,113,36.1,01:40,,2170,,114840.00,,,
,06:12:05,112,36.8,01:38,,2169,,114849.00,,,
,06:12:06,112,37.8,01:35,,2169,,114858.00,,,
,06:12:07,111,38.5,01:34,,2166,,114868.00,,,
,06:12:08,112,38.8,01:33,,2166,,114878.00,,,
,06:12:09,112,38.6,01:33,,2164,,114890.00,,,
,06:12:10,113,38.1,01:34,,2164,,114900.00,,,
,06:12:11,114,37.4,01:36,,2162,,114910.00,,,
,06:12:12,114,36.5,01:39,,2162,,114920.00,,,
